HP-AP	H5LP - A5LP	FF	MHScored	MHSkipped	MAScored	MASkipped	R
-12	0	-0.2352941176470588	0.8787878787878788	1.5454545454545454	0.8484848484848485	0.9696969696969697	-1
25	8	0.47058823529411764	2.0	1.2121212121212122	0.9696969696969697	1.4848484848484849	1
-16	-3	0.0	0.8484848484848485	1.393939393939394	1.1818181818181819	1.3333333333333333	-1
18	8	0.3529411764705882	1.393939393939394	1.2121212121212122	1.3333333333333333	1.7575757575757576	1
-12	8	-0.11764705882352944	1.606060606060606	1.4545454545454546	2.0303030303030303	1.121212121212121	1
-16	-2	-0.11764705882352938	1.1470588235294117	1.4705882352941178	1.5588235294117647	1.2941176470588236	1
-6	-4	0.0	0.8529411764705882	2.0	0.9117647058823529	1.3823529411764706	-1
3	-4	0.2941176470588235	1.2352941176470589	1.5588235294117647	1.1176470588235294	1.2647058823529411	1
15	-1	0.2941176470588235	1.9705882352941178	1.088235294117647	1.2647058823529411	1.2941176470588236	0
-16	-4	0.05882352941176472	1.1470588235294117	1.3235294117647058	1.3823529411764706	1.1764705882352942	-1
0	4	0.11764705882352944	1.088235294117647	1.2647058823529411	1.2941176470588236	1.6470588235294117	1
-26	-3	0.0	1.3529411764705883	1.7058823529411764	1.9411764705882353	1.0294117647058822	1
-21	-3	-0.11764705882352944	1.0588235294117647	1.3235294117647058	2.0294117647058822	1.2352941176470589	-1
-10	-7	0.05882352941176466	1.0588235294117647	1.5294117647058822	1.6470588235294117	1.411764705882353	-1
6	3	0.11764705882352944	1.0	1.4705882352941178	0.8823529411764706	1.5588235294117647	1
-17	3	-0.23529411764705882	0.8823529411764706	0.9411764705882353	1.4705882352941178	0.7058823529411765	1
2	6	0.1764705882352941	1.9411764705882353	1.088235294117647	1.588235294117647	1.0588235294117647	1
0	0	0.2222222222222222	1.2285714285714286	1.542857142857143	1.0571428571428572	1.5142857142857142	0
6	-5	0.1111111111111111	1.9714285714285715	1.0857142857142856	1.3714285714285714	1.2	1
19	5	0.38888888888888895	1.6285714285714286	1.2857142857142858	1.2857142857142858	1.7142857142857142	1
-25	3	-0.1111111111111111	1.1428571428571428	1.2285714285714286	1.8857142857142857	1.0571428571428572	1
-5	0	0.05555555555555558	1.1142857142857143	1.2571428571428571	1.6285714285714286	1.4285714285714286	1
35	5	0.38888888888888895	1.5142857142857142	0.6857142857142857	0.8571428571428571	1.6	1
-7	-4	0.16666666666666666	1.0	1.5142857142857142	1.2	1.3142857142857143	-1
26	5	0.44444444444444453	2.0	1.2	1.3142857142857143	1.6857142857142857	1
23	5	0.3888888888888889	1.1428571428571428	1.4285714285714286	0.8285714285714286	1.9714285714285715	1
-16	3	0.1111111111111111	1.0857142857142856	1.3142857142857143	1.5714285714285714	1.0857142857142856	1
31	3	0.2222222222222222	1.8857142857142857	1.0857142857142856	0.9142857142857143	1.3428571428571427	-1
-2	1	0.0	0.8857142857142857	0.9714285714285714	1.2857142857142858	1.2857142857142858	-1
-27	-4	-0.11111111111111116	1.3055555555555556	1.7777777777777777	2.0555555555555554	1.0833333333333333	-1
-27	-9	-0.2222222222222222	0.8055555555555556	1.9444444444444444	0.8888888888888888	0.9444444444444444	-1
-4	-3	0.2222222222222222	1.1944444444444444	1.3333333333333333	1.1388888888888888	1.25	-1
20	-3	0.38888888888888895	1.8888888888888888	1.0833333333333333	1.1666666666666667	1.4444444444444444	0
2	-3	0.22222222222222224	1.25	1.7222222222222223	1.0277777777777777	1.4722222222222223	-1
-1	-3	0.16666666666666674	1.5555555555555556	1.0833333333333333	1.6111111111111112	1.2777777777777777	0
-34	-9	-0.38888888888888895	0.8611111111111112	1.6666666666666667	1.9444444444444444	1.0833333333333333	-1
-13	3	0.0	1.6388888888888888	1.4166666666666667	1.5	0.7222222222222222	1
-16	0	-0.16666666666666669	0.8888888888888888	1.3333333333333333	1.0833333333333333	1.2777777777777777	-1
-8	-3	0.0	1.3888888888888888	1.2222222222222223	2.0	1.2222222222222223	0
4	-2	0.2777777777777778	1.0833333333333333	1.5	1.1388888888888888	1.25	1
10	3	0.33333333333333337	1.2777777777777777	1.25	1.1944444444444444	1.5277777777777777	1
4	7	0.15789473684210525	1.162162162162162	1.4324324324324325	1.2432432432432432	1.7027027027027026	0
13	7	0.2631578947368421	1.2162162162162162	1.4864864864864864	0.8378378378378378	1.6756756756756757	1
47	10	0.5263157894736842	2.108108108108108	1.054054054054054	0.7837837837837838	2.0	1
15	-2	0.368421052631579	1.5945945945945945	1.2972972972972974	1.2162162162162162	1.3243243243243243	-1
-18	-1	-0.05263157894736842	1.135135135135135	1.2432432432432432	1.3783783783783783	1.2162162162162162	0
-6	-1	0.10526315789473684	1.135135135135135	1.2972972972972974	1.3243243243243243	1.2432432432432432	-1
-6	0	0.10526315789473684	1.054054054054054	1.2432432432432432	1.5945945945945945	1.3783783783783783	0
8	5	0.3157894736842105	1.5675675675675675	0.7297297297297297	1.5405405405405406	1.162162162162162	1
-1	5	0.05263157894736842	1.9189189189189189	1.0810810810810811	1.864864864864865	1.0810810810810811	0
6	-3	0.0	1.027027027027027	1.4864864864864864	0.918918918918919	1.3243243243243243	-1
10	3	0.05263157894736842	0.8918918918918919	0.9459459459459459	1.2972972972972974	1.7567567567567568	0
25	6	0.42105263157894735	2.054054054054054	1.2162162162162162	1.0810810810810811	1.5675675675675675	1
-11	2	0.0	1.3421052631578947	1.2894736842105263	1.631578947368421	1.3157894736842106	-1
-29	-9	-0.05263157894736842	0.7631578947368421	2.026315789473684	1.1842105263157894	1.263157894736842	-1
-22	-3	-0.10526315789473684	1.2105263157894737	1.3157894736842106	2.0789473684210527	1.0526315789473684	0
-5	-7	0.10526315789473689	1.7692307692307692	1.1025641025641026	1.5526315789473684	0.7105263157894737	-1
-23	-3	-0.15789473684210525	1.263157894736842	1.7105263157894737	1.9210526315789473	1.105263157894737	0
20	0	0.47368421052631576	1.5263157894736843	1.131578947368421	1.1842105263157894	1.4736842105263157	1
-10	-4	0.0	0.8157894736842105	1.631578947368421	1.105263157894737	1.2105263157894737	0
-38	-4	-0.42105263157894735	0.8947368421052632	1.3421052631578947	2.0526315789473686	1.1842105263157894	-1
15	4	0.1289473684210527	1.435897435897436	1.1538461538461537	0.868421052631579	1.0	1
-11	-9	0.10526315789473684	1.263157894736842	1.7894736842105263	1.105263157894737	1.2105263157894737	-1
17	4	0.3157894736842105	1.605263157894737	1.3421052631578947	1.0	1.5	1
-2	6	0.15000000000000002	1.435897435897436	1.1538461538461537	1.7692307692307692	1.1025641025641026	1
9	1	0.25	1.3076923076923077	1.2820512820512822	1.1025641025641026	1.1794871794871795	-1
-29	-7	-0.09999999999999998	0.7692307692307693	2.0	1.1025641025641026	1.205128205128205	0
1	4	0.10000000000000003	2.1025641025641026	1.0256410256410255	1.5128205128205128	0.7692307692307693	1
33	3	0.35000000000000003	1.641025641025641	1.3333333333333333	0.8461538461538461	1.641025641025641	0
1	2	0.23947368421052634	1.2307692307692308	1.2820512820512822	1.1538461538461537	1.435897435897436	1
10	6	0.2	1.2307692307692308	1.2820512820512822	1.105263157894737	1.605263157894737	1
1	-2	0.14999999999999997	1.2307692307692308	1.7179487179487178	1.2820512820512822	1.7435897435897436	-1
13	1	0.2	1.9487179487179487	1.1025641025641026	1.5897435897435896	1.3846153846153846	1
-13	-4	-0.15000000000000002	1.025	1.55	0.9230769230769231	1.0256410256410255	-1
5	0	0.25	2.0	1.1794871794871795	1.5128205128205128	1.1025641025641026	-1
-10	0	-0.04999999999999999	0.8974358974358975	1.3333333333333333	1.1794871794871795	1.4615384615384615	0
10	2	0.25	1.1538461538461537	1.435897435897436	1.025	1.55	1
-28	-3	-0.25000000000000006	1.075	1.175	1.925	1.075	-1
-5	-5	0.050000000000000044	1.775	1.125	2.0	1.2	0
-26	-3	-0.09999999999999998	1.275	1.8	1.7	1.325	-1
-9	-4	0.09999999999999998	1.5	1.1	2.1219512195121952	1.048780487804878	0
40	5	0.35000000000000003	1.5	0.75	0.875	1.325	1
-18	-1	-0.04999999999999999	0.875	1.625	1.225	1.3	1
-11	-6	0.04999999999999999	1.575	1.4	1.45	1.15	-1
22	3	0.45	1.175	1.45	0.775	1.975	0
-5	-1	0.10000000000000003	1.075	1.25	1.35	1.25	-1
-7	-7	0.22105263157894733	1.1025641025641026	1.5897435897435896	1.225	1.275	0
9	2	0.0	0.925	1.025	1.225	1.7	0
27	7	0.3714285714285714	2.1219512195121952	1.048780487804878	1.175	1.5	1
12	4	0.23809523809523814	1.7073170731707317	1.3414634146341464	1.5853658536585367	1.4146341463414633	0
3	0	0.23809523809523808	1.1951219512195121	1.3170731707317074	1.2195121951219512	1.4146341463414633	-1
-20	-2	0.047619047619047616	1.2439024390243902	1.6829268292682926	1.4878048780487805	1.1219512195121952	1
22	6	0.09523809523809529	1.9268292682926829	1.048780487804878	0.9024390243902439	1.048780487804878	1
-2	-1	0.14285714285714285	1.024390243902439	1.5121951219512195	1.0238095238095237	1.1904761904761905	1
1	1	0.19047619047619052	2.0	1.170731707317073	1.4634146341463414	0.7804878048780488	1
-35	-2	-0.3333333333333333	0.8809523809523809	1.3571428571428572	1.7804878048780488	1.0975609756097562	-1
19	8	0.2857142857142857	1.5121951219512195	1.1951219512195121	1.1219512195121952	1.3170731707317074	1
-21	1	0.0	0.7804878048780488	1.951219512195122	1.1	1.575	0
10	2	0.19047619047619047	1.2195121951219512	1.2926829268292683	1.2857142857142858	1.7857142857142858	0
-35	-7	-0.23809523809523814	1.0238095238095237	1.1904761904761905	2.119047619047619	1.0238095238095237	-1
9	3	0.09523809523809523	1.2857142857142858	1.7857142857142858	0.8809523809523809	1.3571428571428572	0
-17	1	0.028138528138528185	1.2142857142857142	1.5	1.5	1.2142857142857142	1
-29	-6	-0.16233766233766228	1.2093023255813953	1.4186046511627908	1.9285714285714286	1.0476190476190477	-1
1	-1	0.04761904761904767	1.7619047619047619	1.0952380952380953	1.6904761904761905	1.3333333333333333	0
46	4	0.6190476190476191	1.5238095238095237	1.1428571428571428	0.8095238095238095	1.9761904761904763	1
-3	-6	0.14285714285714285	1.119047619047619	1.3333333333333333	1.2142857142857142	1.3095238095238095	-1
35	3	0.5238095238095237	1.4761904761904763	0.7619047619047619	1.0	1.5238095238095237	1
-43	-3	-0.33333333333333337	0.8536585365853658	1.6341463414634145	2.0	1.1428571428571428	-1
7	-6	0.19047619047619047	1.5476190476190477	1.4047619047619047	1.2380952380952381	1.6428571428571428	-1
-12	-2	0.12727272727272732	1.0731707317073171	1.5365853658536586	1.3333333333333333	1.2380952380952381	0
-2	-1	-0.0367965367965368	0.9047619047619048	1.0476190476190477	1.2093023255813953	1.2790697674418605	0
-5	2	0.1363636363636364	1.2142857142857142	1.5	1.3333333333333333	1.2380952380952381	0
-7	0	0.18181818181818185	1.2093023255813953	1.4186046511627908	1.2093023255813953	1.2790697674418605	0
-6	-7	0.04545454545454544	1.0	1.1627906976744187	1.2093023255813953	1.6046511627906976	0
50	6	0.5454545454545454	1.813953488372093	1.069767441860465	0.7906976744186046	2.0232558139534884	1
19	3	0.40909090909090906	1.558139534883721	1.1395348837209303	1.2093023255813953	1.3488372093023255	1
-30	-12	-0.2272727272727273	1.0930232558139534	1.3488372093023255	1.8863636363636365	1.0227272727272727	-1
13	6	0.3181818181818181	1.4772727272727273	0.75	1.4883720930232558	1.2325581395348837	1
3	5	-0.04545454545454544	0.8809523809523809	1.5952380952380953	0.8604651162790697	1.372093023255814	1
-36	-7	-0.16450216450216448	1.0476190476190477	1.5238095238095237	2.0930232558139537	1.0	-1
-13	0	-0.22727272727272727	0.9069767441860465	1.0232558139534884	1.6511627906976745	1.3255813953488371	1
2	-1	0.2272727272727273	1.2790697674418605	1.7674418604651163	1.0	1.5116279069767442	0
-23	-8	-0.1363636363636363	1.5681818181818181	1.4772727272727273	2.0232558139534884	1.1395348837209303	-1
-2	0	0.04545454545454547	1.8863636363636365	1.0227272727272727	1.4772727272727273	0.75	-1
1	4	0.15584415584415584	1.372093023255814	1.2790697674418605	1.5681818181818181	1.4772727272727273	0
-24	-5	-0.04545454545454544	0.7727272727272727	2.0	1.2727272727272727	1.7272727272727273	-1
25	2	0.1363636363636363	2.090909090909091	1.0227272727272727	0.9318181818181818	1.0454545454545454	0
21	-2	0.3181818181818182	1.6590909090909092	1.3409090909090908	1.2272727272727273	1.4318181818181819	0
16	0	0.2272727272727273	1.1818181818181819	1.3181818181818181	0.8409090909090909	1.5681818181818181	0
8	6	0.1363636363636364	1.2	1.2666666666666666	1.0909090909090908	1.3636363636363635	1
-23	0	-0.04545454545454547	1.2727272727272727	1.6590909090909092	1.8636363636363635	1.1363636363636365	0
25	2	0.40909090909090906	2.0	1.1136363636363635	1.1777777777777778	1.4222222222222223	1
-7	3	-0.04545454545454547	0.8863636363636364	1.3636363636363635	1.0	1.1818181818181819	1
-3	-3	0.22727272727272724	1.4772727272727273	1.2272727272727273	1.5454545454545454	1.1363636363636365	0
23	2	0.2727272727272727	1.3863636363636365	1.25	0.8409090909090909	1.5681818181818181	1
-13	-8	0.13636363636363638	1.0232558139534884	1.5116279069767442	1.1777777777777778	1.4222222222222223	-1
0	4	0.21739130434782608	1.1777777777777778	1.4222222222222223	1.2	1.2666666666666666	1
-42	-11	-0.3043478260869565	0.9777777777777777	1.2	2.0	1.0888888888888888	-1
34	7	0.43478260869565216	1.2222222222222223	1.3333333333333333	0.8	2.022222222222222	1
-32	-2	-0.04347826086956519	1.3333333333333333	1.7555555555555555	1.511111111111111	0.8222222222222222	1
-10	-1	0.08695652173913043	1.288888888888889	1.6666666666666667	1.4	1.2666666666666666	0
19	9	0.391304347826087	1.5555555555555556	1.1333333333333333	1.5555555555555556	1.488888888888889	1
-36	-1	-0.1739130434782609	0.8888888888888888	1.6	1.8888888888888888	1.1777777777777778	0
-28	-4	-0.13043478260869568	1.0	1.5333333333333334	1.6666666666666667	1.3111111111111111	-1
-35	-2	-0.21739130434782605	1.0222222222222221	1.488888888888889	1.8666666666666667	1.0222222222222221	0
4	2	-0.08695652173913046	0.9333333333333333	1.0666666666666667	1.1111111111111112	1.3555555555555556	-1
-36	-1	-0.26086956521739135	0.8666666666666667	1.3555555555555556	1.4666666666666666	1.2	-1
36	5	0.3913043478260869	2.111111111111111	1.0	1.2	1.4666666666666666	1
1	4	0.1660079051383399	1.0222222222222221	1.488888888888889	1.0	1.5333333333333334	1
-11	1	0.17391304347826086	1.434782608695652	1.2826086956521738	1.565217391304348	1.173913043478261	1
-29	-3	-0.043478260869565216	0.782608695652174	1.9782608695652173	1.2608695652173914	1.6304347826086956	0
-12	-8	0.13043478260869568	1.173913043478261	1.4565217391304348	1.173913043478261	1.391304347826087	-1
39	4	0.2608695652173913	1.6956521739130435	1.2826086956521738	0.8478260869565217	1.391304347826087	1
-30	-7	-0.1739130434782608	1.173913043478261	1.3043478260869565	2.130434782608696	0.9782608695652174	-1
27	2	0.30434782608695654	1.8478260869565217	1.2173913043478262	1.0434782608695652	1.5	-1
7	-2	0.21739130434782608	1.0869565217391304	1.326086956521739	1.0	1.4565217391304348	0
38	5	0.4782608695652174	1.4782608695652173	0.8043478260869565	0.9565217391304348	1.173913043478261	0
34	0	0.30434782608695654	1.9130434782608696	1.0434782608695652	1.3478260869565217	1.8043478260869565	1
-3	-6	0.13043478260869568	1.5434782608695652	1.5	1.2391304347826086	1.326086956521739	-1
29	5	0.2173913043478261	1.9782608695652173	1.0869565217391304	0.9347826086956522	1.065217391304348	0
37	2	0.3913043478260869	1.5217391304347827	1.2173913043478262	0.9130434782608695	1.6521739130434783	1
-3	-3	-1.0	0.0	4.0	4.0	0.0	-1
-3	-3	-1.0	0.0	1.0	1.0	0.0	-1
3	3	1.0	2.0	1.0	1.0	2.0	1
0	0	0.0	1.0	1.0	1.0	1.0	0
-3	-3	-1.0	1.0	3.0	3.0	1.0	-1
3	3	1.0	2.0	1.0	1.0	2.0	1
-3	-3	-1.0	1.0	2.0	2.0	1.0	-1
-3	-3	-1.0	0.0	1.0	1.0	0.0	-1
3	3	1.0	1.0	0.0	0.0	1.0	1
3	3	1.0	2.0	1.0	1.0	2.0	1
3	3	1.0	2.0	1.0	1.0	2.0	1
0	0	0.0	1.0	1.0	1.0	1.0	0
-5	-5	-1.0	0.3333333333333333	1.3333333333333333	1.0	0.0	-1
6	6	1.0	2.0	0.5	0.0	2.5	1
-2	-2	0.0	1.0	1.0	1.5	1.0	0
-4	-4	-1.0	1.0	2.0	1.5	1.0	-1
-3	-3	-1.0	0.5	1.5	1.0	1.0	-1
-3	-3	0.0	0.5	1.0	1.5	1.0	0
3	3	1.0	2.0	1.0	0.0	2.0	1
-4	-4	-1.0	1.0	2.0	1.5	1.0	-1
3	3	1.0	3.5	0.5	1.5	3.5	1
0	0	-1.0	0.5	0.5	0.5	0.5	-1
0	0	0.0	1.0	0.5	1.0	0.5	0
2	2	0.5	1.5	1.5	0.3333333333333333	1.3333333333333333	1
0	0	0.0	0.6666666666666666	2.3333333333333335	1.0	1.6666666666666667	0
0	0	-0.5	0.3333333333333333	0.6666666666666666	1.0	1.3333333333333333	-1
2	2	0.5	1.3333333333333333	2.3333333333333335	2.0	1.0	1
4	4	0.0	1.6666666666666667	0.6666666666666666	0.3333333333333333	1.0	1
-3	-3	-1.0	1.0	1.0	1.0	0.3333333333333333	-1
4	4	0.5	1.0	0.6666666666666666	1.0	1.6666666666666667	0
-3	-3	-0.5	1.0	1.0	1.6666666666666667	0.6666666666666666	0
-4	-4	-0.5	0.0	1.6666666666666667	0.6666666666666666	0.6666666666666666	-1
7	7	1.0	1.6666666666666667	0.0	0.6666666666666666	1.6666666666666667	1
4	4	1.0	1.3333333333333333	0.6666666666666666	1.3333333333333333	1.0	1
-2	-2	0.0	2.0	1.6666666666666667	3.3333333333333335	1.3333333333333333	0
0	0	0.0	2.0	1.0	1.6666666666666667	1.6666666666666667	0
0	0	0.5	1.5	1.5	1.2	2.6	1
5	5	1.0	1.5	0.5	1.5	1.5	1
-8	-8	-0.5	0.5	1.5	1.25	0.5	-1
-1	-1	0.0	1.25	1.0	1.25	1.0	1
1	1	0.5	1.6	1.0	1.25	3.0	1
-5	-5	0.0	1.25	1.25	1.25	0.75	-1
7	7	0.0	1.5	0.75	0.75	1.25	1
1	1	0.0	1.25	1.75	0.5	1.75	0
-4	-4	-1.0	0.25	1.5	1.5	0.75	-1
-2	-2	0.0	2.75	1.25	1.5	0.25	0
0	0	-0.5	2.0	1.25	1.25	1.25	0
-3	-3	0.0	1.2	2.6	1.6	1.0	1
0	0	0.0	0.8	1.2	1.2	1.2	0
5	5	0.6666666666666666	2.0	1.4	0.5	1.8333333333333333	1
5	5	0.6666666666666667	1.4	0.4	2.2	1.2	1
5	5	0.3333333333333333	1.2	1.0	0.6	1.6	0
-6	-6	-0.16666666666666663	1.25	1.5	1.4	1.0	1
-3	-3	-0.6666666666666666	1.2	1.2	1.6	0.8	-1
-5	-5	0.0	1.25	1.5	1.2	2.4	-1
-2	-2	-0.3333333333333333	1.0	0.6666666666666666	1.2	0.4	-1
3	3	0.0	1.2	1.2	1.2	1.6	0
-2	-2	0.0	2.0	1.2	1.4	0.6	1
-5	-5	-0.3333333333333333	0.2	1.4	1.4	1.2	-1
-9	-9	-0.6666666666666666	0.5	1.8333333333333333	1.0	0.6666666666666666	-1
-7	-4	0.0	1.1666666666666667	2.3333333333333335	1.5	0.5	-1
3	0	0.3333333333333333	1.5	0.8333333333333334	1.8333333333333333	1.3333333333333333	0
3	5	0.3333333333333333	1.3333333333333333	0.8333333333333334	1.0	1.2	0
1	1	0.3333333333333333	1.5	1.1666666666666667	1.1666666666666667	1.5	1
5	4	0.3333333333333333	1.5	0.8333333333333334	1.6666666666666667	1.3333333333333333	1
-9	-5	-0.75	0.6666666666666666	2.1666666666666665	1.8571428571428572	1.2857142857142858	-1
9	3	1.0	1.6666666666666667	0.8333333333333334	1.3333333333333333	2.6666666666666665	1
12	11	0.6666666666666667	1.1666666666666667	0.3333333333333333	0.6666666666666666	1.1666666666666667	1
0	3	-0.3333333333333333	1.1666666666666667	1.5	0.3333333333333333	1.3333333333333333	0
4	-2	0.3333333333333333	2.0	1.1666666666666667	1.2	1.4	0
1	-3	0.0	1.1666666666666667	1.0	1.0	0.8333333333333334	0
-8	-6	-0.75	0.7142857142857143	1.8571428571428572	1.8571428571428572	1.2857142857142858	0
8	3	0.75	1.1428571428571428	2.0	1.125	2.75	1
7	3	0.25	1.7142857142857142	0.7142857142857143	1.0	1.375	1
6	3	0.5	1.4285714285714286	0.8571428571428571	1.1666666666666667	1.5	1
6	6	0.5	1.5714285714285714	1.1428571428571428	0.42857142857142855	1.4285714285714286	1
8	2	0.75	1.5714285714285714	0.8571428571428571	1.7142857142857142	1.4285714285714286	1
-11	-4	-0.25	1.0	2.0	1.4285714285714286	0.8571428571428571	1
7	2	0.5	1.7142857142857142	1.0	1.2857142857142858	1.5714285714285714	0
10	7	0.5	2.375	1.125	1.0	1.3333333333333333	1
8	4	0.5	1.0	0.2857142857142857	0.8571428571428571	0.7142857142857143	0
1	1	0.0	1.1428571428571428	0.8571428571428571	0.8571428571428571	0.7142857142857143	1
-11	-5	-0.25	1.125	2.75	2.375	1.125	-1
3	1	0.25	1.0	1.375	1.1428571428571428	1.8571428571428572	1
-4	-1	0.25	1.5	1.25	1.2222222222222223	0.7777777777777778	0
1	1	0.25	1.4444444444444444	1.0	1.625	1.0	0
8	4	0.5	1.125	0.75	0.7777777777777778	1.8888888888888888	1
-3	-3	0.08333333333333331	1.0	1.4285714285714286	1.0	1.75	-1
-4	-6	-0.5	1.75	1.5	1.375	0.875	-1
-9	-3	0.0	1.1428571428571428	1.4285714285714286	1.75	1.125	0
-6	-7	-0.5	0.875	0.875	1.75	0.75	-1
-5	-4	-0.25	1.5	1.75	1.375	2.125	0
-15	-8	-0.75	0.4444444444444444	1.3333333333333333	1.0	0.25	-1
1	-1	0.5	1.7142857142857142	1.1428571428571428	1.375	1.25	1
